Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
St. Kitts and Nevis,KNA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.40592,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.56522,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,1.14774,..,..,..,..,1.35262,1.58766,1.61742,1.49622,1.50091,1.56548,1.69466,1.60405,..,1.34186,..,..,..,..,..,..
St. Lucia,LCA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,0.1933,0.16007,0.17981,..,..,..,..,..,..,0,..,..,..,..,..,..
St. Lucia,LCA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,1.66876,1.62248,..,..,..,..,1.31243,1.47253,1.51799,1.31805,1.43113,1.37936,1.32193,1.37391,1.28423,1.16843,..,..,..,..,..,..
St. Martin (French part),MAF,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,2.01606,..,..,..,..,2.0149,..,1.8024,..,2.33761,1.84432,1.88249,..,2.06638,2.08241,1.98863,1.87388,1.82239,1.79623,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,0.23538,..,0.32495,..,0.30813,0.35649,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,3.84953,..,..,3.38864,..,2.60167,..,2.94493,..,2.38399,2.10441,2.16193,..,2.17854,2.2503,2.0479,2.15079,2.09779,2.10094,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.28,..,..,..,..,..,..,..
Sudan,SDN,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.91,..,..,..,..,..,..,..
Sweden,SWE,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.88,..,..,..,..,..,..,..
Sweden,SWE,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.89,..,..,..,..,..,..,..
Sweden,SWE,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,2.54394,2.49707,2.52392,2.47334,2.48241,2.48642,2.45676,2.39769,2.40272,2.48282,2.32125,2.2553,2.17242,2.12301,2.08125,2.01796,2.08685,2.1224,..,..,..,..,..,..,..
Sweden,SWE,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,1.83219,1.85499,1.96102,1.96053,1.89644,1.78975,1.70572,1.6305,1.71344,1.89619,1.89301,1.85126,1.90543,1.93498,1.91397,1.85452,1.83507,1.79499,..,..,..,..,..,..,..
Sweden,SWE,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.88011,1.80846,1.93809,1.87106,1.79281,1.70715,1.58483,1.54577,1.56137,1.62497,1.58414,1.54458,1.65693,1.70339,1.72531,1.73769,1.83654,1.89126,..,..,..,..,..,..,..
Switzerland,CHE,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.32,..,..,..,..,..,..,..
Switzerland,CHE,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.26,..,..,..,..,..,..,..
Switzerland,CHE,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.29,..,..,..,..,..,..,..
Switzerland,CHE,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,1.88581,1.93665,2.03111,2.0139,1.94247,1.96012,1.86081,1.78941,2.20873,2.08975,2.03296,1.97972,1.96915,1.95609,1.90024,1.81433,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,1.06588,1.14626,1.2874,1.4961,1.52165,1.35096,1.31944,1.19299,1.16827,1.26751,1.24664,1.29197,1.32418,1.31789,1.33241,1.33954,1.32739,1.35838,..,..,..,..,..,..,..
Switzerland,CHE,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.5023,1.56293,1.6482,1.65569,1.63483,1.54486,1.45054,1.37745,1.23166,1.40788,1.37781,1.43684,1.47642,1.49684,1.49393,1.45487,1.47773,1.49526,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,1.52227,..,1.68642,..,..,..,..,1.7468,..,1.89325,..,..,2.00427,..,..,1.72909,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,0.86585,1.0594,1.4456,1.33329,..,1.06087,1.03945,1.14625,1.24266,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,2.1248,..,2.23975,..,..,..,..,2.08572,..,1.99423,..,..,2.10944,..,..,2.06836,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.2,..,..,..,..,..,..,..
Tajikistan,TJK,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.37,..,..,..,..,..,..,..
Tajikistan,TJK,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.79,..,..,..,..,..,..,..
Tajikistan,TJK,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,0.33461,0.1884,0.14835,0.25941,0.22222,0.2572,0.49295,0.491,0.40369,0.33046,0.44926,0.46177,..,0.52029,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.67,..,..,..,..,..,..,..
Tanzania,TZA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.84,..,..,..,..,..,..,..
Tanzania,TZA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.76,..,..,..,..,..,..,..
Tanzania,TZA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,0.31801,0.45574,0.43505,0.69604,0.7127,0.65989,0.51432,..,..,..,0.61836,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,0.66553,0.76882,0.72954,1.04154,1.24951,1.33777,1.28515,..,..,..,0.72434,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,2.1999,1.98673,1.58549,1.98317,1.90174,1.6598,..,..,..,..,1.66368,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.62,..,..,..,..,..,..,..
Thailand,THA,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1,..,..,..,..,..,..,..
Thailand,THA,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.37,..,..,..,..,..,..,..
Thailand,THA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,1.1498,0.98918,..,..,0.96693,..,..,..,0.50033,0.60237,1.00383,1.03093,1.29877,1.22958,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,1.06664,1.04489,..,..,0.83088,0.8541,0.96158,..,0.74296,0.74605,0.57923,0.71683,0.65397,0.64142,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.69312,1.54511,..,..,1.24817,..,..,..,1.58372,1.78183,1.40636,2.42425,2.0316,1.69522,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.58,..,..,..,..,..,..,..
Timor-Leste,TLS,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.15,..,..,..,..,..,..,..
Timor-Leste,TLS,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.86,..,..,..,..,..,..,..
Timor-Leste,TLS,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,0.75072,1.44986,1.71007,2.24103,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,1.04997,1.15885,1.99407,1.03133,0.22238,0.30898,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,7.33091,4.7474,3.66888,4.87689,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.49,..,..,..,..,..,..,..
Togo,TGO,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.57,..,..,..,..,..,..,..
Togo,TGO,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.07,..,..,..,..,..,..,..
Togo,TGO,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,1.14935,..,..,..,..,..,..,1.16759,1.1792,1.36732,1.04781,1.26309,0.67678,0.70095,0.83713,0.83091,0.79378,..,..,..,..,..,..,..,..
Togo,TGO,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,0.6818,..,..,..,..,..,..,0.7525,0.66043,0.55876,0.68538,0.69045,0.86597,0.98246,1.03773,0.88514,0.88867,0.88525,..,..,..,..,..,..,..
Togo,TGO,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.90514,1.86049,1.75344,1.63248,1.33078,1.32011,1.15504,1.42967,1.44567,1.9418,2.11683,2.10314,3.00282,2.59154,2.82036,3.29365,3.1747,..,..,..,..,..,..,..,..
Tokelau,TKL,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.61,..,..,..,..,..,..,..
Tonga,TON,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.18,..,..,..,..,..,..,..
Tonga,TON,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.88,..,..,..,..,..,..,..
Tonga,TON,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,1.09476,1.29308,1.17782,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,0.84871,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,..,..,1.86446,1.57096,1.73666,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.45,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,0.94968,1.05365,1.49,1.15524,..,..,..,0.70906,1.12067,1.62031,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,1.38452,1.3874,1.71037,1.229,..,..,..,0.85347,1.03178,1.49645,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
